link,video_link,title,time,date,day,arm_month,year,month,iso_date,cleaned_title
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Եղոյանի-հետ/208161,https://www.youtube.com/embed/rJ376sP9Y8A?autoplay=1&autohide=1,Հարցազրույց Արման Եղոյանի հետ,21:30,"11 Հնվ, 2023",11,Հնվ,2023,01,2023-01-11,արման եղոյան
https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Գրիգորյանի-հետ/208124,https://www.youtube.com/embed/xrsJxInjihQ?autoplay=1&autohide=1,Հարցազրույց Ստեփան Գրիգորյանի հետ,21:15,"10 Հնվ, 2023",10,Հնվ,2023,01,2023-01-10,ստեփան գրիգորյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-և-Վարդան-Արամյանի-հետ/208033,https://www.youtube.com/embed/7D-zXsOKvSw?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի և Վարդան Արամյանի հետ,21:30,"09 Հնվ, 2023",09,Հնվ,2023,01,2023-01-09,վահան քերոբյան և վարդան արամյան
https://www.1tv.am/hy/video/Հարցազրույց-Ռուստամ-Բադասյանի-հետ/207823,https://www.youtube.com/embed/iJvguGH1kXA?autoplay=1&autohide=1,Հարցազրույց Ռուստամ Բադասյանի հետ,22:05,"29 Դեկ, 2022",29,Դեկ,2022,12,2022-12-29,ռուստամ բադասյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/207705,https://www.youtube.com/embed/CKaKKKXDnFI?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:30,"26 Դեկ, 2022",26,Դեկ,2022,12,2022-12-26,արմեն գրիգորյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մամիջանյանի-հետ/207639,https://www.youtube.com/embed/ydJ3fpbKyis?autoplay=1&autohide=1,Հարցազրույց Հայկ Մամիջանյանի հետ,20:30,"25 Դեկ, 2022",25,Դեկ,2022,12,2022-12-25,հայկ մամիջանյան
https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/207557,https://www.youtube.com/embed/hv8xKOuV1rU?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:45,"22 Դեկ, 2022",22,Դեկ,2022,12,2022-12-22,եղիշե կիրակոսյան
https://www.1tv.am/hy/video/Հարցազրույց-Ներսես-Կոպալյանի-հետ/207520,https://www.youtube.com/embed/CMRqPU9z9lo?autoplay=1&autohide=1,Հարցազրույց Ներսես Կոպալյանի հետ,21:40,"21 Դեկ, 2022",21,Դեկ,2022,12,2022-12-21,ներսես կոպալյան
https://www.1tv.am/hy/video/Հարցազրույց-Արտակ-Բեգլարյանի-հետ/207443,https://www.youtube.com/embed/0o4EvvE-idg?autoplay=1&autohide=1,Հարցազրույց Արտակ Բեգլարյանի հետ,21:30,"20 Դեկ, 2022",20,Դեկ,2022,12,2022-12-20,արտակ բեգլարյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/207296,https://www.youtube.com/embed/iMzBtwIPO7c?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:35,"19 Դեկ, 2022",19,Դեկ,2022,12,2022-12-19,հայկ կոնջորյան
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/207233,https://www.youtube.com/embed/ebF9m7osf3o?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:15,"16 Դեկ, 2022",16,Դեկ,2022,12,2022-12-16,էդմոն մարուքյան
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/207165,https://www.youtube.com/embed/VhsOkY0gEVc?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:10,"15 Դեկ, 2022",15,Դեկ,2022,12,2022-12-15,արամ սարգսյան
https://www.1tv.am/hy/video/Հարցազրույց-Զոհրաբ-Մնացականյանի-հետ/207096,https://www.youtube.com/embed/BvZQILICEY0?autoplay=1&autohide=1,Հարցազրույց Զոհրաբ Մնացականյանի հետ,21:30,"14 Դեկ, 2022",14,Դեկ,2022,12,2022-12-14,զոհրաբ մնացականյան
https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/207049,https://www.youtube.com/embed/jK4GmRoYOx8?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,21:15,"13 Դեկ, 2022",13,Դեկ,2022,12,2022-12-13,թաթուլ հակոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Ստեփանյանի-հետ/207035,https://www.youtube.com/embed/N2lmH6HFS9Q?autoplay=1&autohide=1,Հարցազրույց Գեղամ Ստեփանյանի հետ,21:15,"12 Դեկ, 2022",12,Դեկ,2022,12,2022-12-12,գեղամ ստեփանյան
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/206967,https://www.youtube.com/embed/nBHZA7pLdUk?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,21:20,"09 Դեկ, 2022",09,Դեկ,2022,12,2022-12-09,արթուր հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Պապիկյանի-հետ/206687,https://www.youtube.com/embed/MQC2Y5rVCSw?autoplay=1&autohide=1,Հարցազրույց Սուրեն Պապիկյանի հետ,21:15,"07 Դեկ, 2022",07,Դեկ,2022,12,2022-12-07,սուրեն պապիկյան
https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/206536,https://www.youtube.com/embed/_Mc5AGuIB3Q?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:15,"02 Դեկ, 2022",02,Դեկ,2022,12,2022-12-02,արծվիկ մինասյան
https://www.1tv.am/hy/video/Հարցազրույց-Արփինե-Դավոյանի-հետ/206500,https://www.youtube.com/embed/nQgmw21ZM8I?autoplay=1&autohide=1,Հարցազրույց Արփինե Դավոյանի հետ,21:50,"01 Դեկ, 2022",01,Դեկ,2022,12,2022-12-01,արփինե դավոյան
https://www.1tv.am/hy/video/Հարցազրույց-Հովհաննես-Մովսիսյանի-հետ/206426,https://www.youtube.com/embed/VnssdqX67cM?autoplay=1&autohide=1,Հարցազրույց Հովհաննես Մովսիսյանի հետ,21:45,"30 Նմբ, 2022",30,Նմբ,2022,11,2022-11-30,հովհաննես մովսիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Ոսկանյանի-հետ/206366,https://www.youtube.com/embed/JIOrnn9LtyE?autoplay=1&autohide=1,Հարցազրույց Հայկ Ոսկանյանի հետ,21:30,"28 Նմբ, 2022",28,Նմբ,2022,11,2022-11-28,հայկ ոսկանյան
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/206308,https://www.youtube.com/embed/eOgc0rgjW4s?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:45,"25 Նմբ, 2022",25,Նմբ,2022,11,2022-11-25,էդմոն մարուքյան
https://www.1tv.am/hy/video/Հարցազրույց-Անահիտ-Ավանեսյանի-հետ/206265,https://www.youtube.com/embed/sxtj5K3CI0A?autoplay=1&autohide=1,Հարցազրույց Անահիտ Ավանեսյանի հետ,21:15,"23 Նմբ, 2022",23,Նմբ,2022,11,2022-11-23,անահիտ ավանեսյան
https://www.1tv.am/hy/video/Հարցազրույց-Խորեն-Հովհաննիսյանի-հետ/206261,https://www.youtube.com/embed/2P88vYS9uwY?autoplay=1&autohide=1,Հարցազրույց Խորեն Հովհաննիսյանի հետ,21:15,"22 Նմբ, 2022",22,Նմբ,2022,11,2022-11-22,խորեն հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Պողոսյանի-հետ/206222,https://www.youtube.com/embed/-LgBgHGsouc?autoplay=1&autohide=1,Հարցազրույց Արման Պողոսյանի հետ,21:35,"21 Նմբ, 2022",21,Նմբ,2022,11,2022-11-21,արման պողոսյան
https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Գրիգորյանի-հետ/206177,https://www.youtube.com/embed/SgbWJ__Vgns?autoplay=1&autohide=1,Հարցազրույց Ստեփան Գրիգորյանի հետ,12:40,"18 Նմբ, 2022",18,Նմբ,2022,11,2022-11-18,ստեփան գրիգորյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Խաչատրյանի-հետ/206019,https://www.youtube.com/embed/W8nSkGwKmFc?autoplay=1&autohide=1,Հարցազրույց Արմեն Խաչատրյանի հետ,21:15,"17 Նմբ, 2022",17,Նմբ,2022,11,2022-11-17,արմեն խաչատրյան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Խաչատրյանի-հետ/205955,https://www.youtube.com/embed/DyW1lujSv9s?autoplay=1&autohide=1,Հարցազրույց Տիգրան Խաչատրյանի հետ,21:15,"16 Նմբ, 2022",16,Նմբ,2022,11,2022-11-16,տիգրան խաչատրյան
https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Նազարյանի-հետ/205916,https://www.youtube.com/embed/rDkFA9Hd4RQ?autoplay=1&autohide=1,Հարցազրույց Գեղամ Նազարյանի հետ,21:20,"15 Նմբ, 2022",15,Նմբ,2022,11,2022-11-15,գեղամ նազարյան
https://www.1tv.am/hy/video/Հարցազրույց-Տարոն-Չախոյանի-հետ/205887,https://www.youtube.com/embed/99tNW4zfhoY?autoplay=1&autohide=1,Հարցազրույց Տարոն Չախոյանի հետ,21:15,"14 Նմբ, 2022",14,Նմբ,2022,11,2022-11-14,տարոն չախոյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/205726,https://www.youtube.com/embed/fqAPQSYkYNU?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,21:50,"10 Նմբ, 2022",10,Նմբ,2022,11,2022-11-10,արմեն մելիքբեկյան
https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/205626,https://www.youtube.com/embed/-LyDtAkAr8g?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:15,"09 Նմբ, 2022",09,Նմբ,2022,11,2022-11-09,արծվիկ մինասյան
https://www.1tv.am/hy/video/Հարցազրույց-Միքայել-արքեպիսկոպոս-Աջապահյանի-հետ/205564,https://www.youtube.com/embed/CucX8fDa_yc?autoplay=1&autohide=1,Հարցազրույց Միքայել արքեպիսկոպոս Աջապահյանի հետ,21:15,"07 Նմբ, 2022",07,Նմբ,2022,11,2022-11-07,միքայել արքեպիսկոպոս աջապահյան
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/205476,https://www.youtube.com/embed/VLbg7wXeIJY?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:10,"04 Նմբ, 2022",04,Նմբ,2022,11,2022-11-04,արման բաբաջանյան
https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/205454,https://www.youtube.com/embed/CMLZgJpCSEI?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:15,"03 Նմբ, 2022",03,Նմբ,2022,11,2022-11-03,գնել սանոսյան
https://www.1tv.am/hy/video/Հարցազրույց-Ֆյոդոր-Վոյտոլովսկիի-հետ/205343,https://www.youtube.com/embed/Gvw1S1sQzOc?autoplay=1&autohide=1,Հարցազրույց Ֆյոդոր Վոյտոլովսկիի հետ,21:50,"02 Նմբ, 2022",02,Նմբ,2022,11,2022-11-02,ֆյոդոր վոյտոլովսկի
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/205307,https://www.youtube.com/embed/dHOheJhJBQ8?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:15,"01 Նմբ, 2022",01,Նմբ,2022,11,2022-11-01,հայկ կոնջորյան
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/205179,https://www.youtube.com/embed/0xvQeSa5Su0?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"28 Հոկ, 2022",28,Հոկ,2022,10,2022-10-28,էդմոն մարուքյան
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/205093,https://www.youtube.com/embed/A5jBC5CK4lQ?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,20:15,"27 Հոկ, 2022",27,Հոկ,2022,10,2022-10-27,արամ սարգսյան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/204931,https://www.youtube.com/embed/JDkAacWqLY8?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,21:10,"26 Հոկ, 2022",26,Հոկ,2022,10,2022-10-26,տիգրան հակոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Զարեհ-Սինանյանի-հետ/204892,https://www.youtube.com/embed/AUzCKkDW0R4?autoplay=1&autohide=1,Հարցազրույց Զարեհ Սինանյանի հետ,21:10,"25 Հոկ, 2022",25,Հոկ,2022,10,2022-10-25,զարեհ սինանյան
https://www.1tv.am/hy/video/Հարցազրույց-Մխիթար-Հայրապետյանի-հետ/204898,https://www.youtube.com/embed/R__9dIHjIno?autoplay=1&autohide=1,Հարցազրույց Մխիթար Հայրապետյանի հետ,21:10,"24 Հոկ, 2022",24,Հոկ,2022,10,2022-10-24,մխիթար հայրապետյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Խարազյանի-հետ/204773,https://www.youtube.com/embed/ah2HvLMGeow?autoplay=1&autohide=1,Հարցազրույց Արմեն Խարազյանի հետ,21:50,"21 Հոկ, 2022",21,Հոկ,2022,10,2022-10-21,արմեն խարազյան
https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/204700,https://www.youtube.com/embed/9b5T2pMSTKs?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:45,"20 Հոկ, 2022",20,Հոկ,2022,10,2022-10-20,արծրուն հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Էդուարդ-Աղաջանյանի-հետ/204562,https://www.youtube.com/embed/bYHQKUC9WGE?autoplay=1&autohide=1,Հարցազրույց Էդուարդ Աղաջանյանի հետ,21:15,"19 Հոկ, 2022",19,Հոկ,2022,10,2022-10-19,էդուարդ աղաջանյան
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Ղազինյանի-հետ/204518,https://www.youtube.com/embed/QVnOB-YcLd8?autoplay=1&autohide=1,Հարցազրույց Արթուր Ղազինյանի հետ,21:15,"18 Հոկ, 2022",18,Հոկ,2022,10,2022-10-18,արթուր ղազինյան
https://www.1tv.am/hy/video/Հարցազրույց-Ֆրենկ-Փալոունի-հետ/204476,https://www.youtube.com/embed/ZWq955at1kE?autoplay=1&autohide=1,Հարցազրույց Ֆրենկ Փալոունի հետ,21:20,"17 Հոկ, 2022",17,Հոկ,2022,10,2022-10-17,ֆրենկ փալոուն
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/204379,https://www.youtube.com/embed/hodr9MSdEfM?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,20:15,"15 Հոկ, 2022",15,Հոկ,2022,10,2022-10-15,տիգրան ավինյան
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Խիթարյանի-հետ/204373,https://www.youtube.com/embed/1_PNbdxBq88?autoplay=1&autohide=1,Հարցազրույց Դավիթ Խիթարյանի հետ,20:15,"14 Հոկ, 2022",14,Հոկ,2022,10,2022-10-14,դավիթ խիթարյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/204137,https://www.youtube.com/embed/H5UINBb8iAA?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:55,"12 Հոկ, 2022",12,Հոկ,2022,10,2022-10-12,արմեն գրիգորյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/204091,https://www.youtube.com/embed/BbnM0B2YTmg?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:50,"11 Հոկ, 2022",11,Հոկ,2022,10,2022-10-11,վահան քերոբյան
