link,video_link,title,time,date
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Եղոյանի-հետ/203670,https://www.youtube.com/embed/fOVLg5YULiU?autoplay=1&autohide=1,Հարցազրույց Արման Եղոյանի հետ,21:10,"03 Հոկ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ֆան-Յոնգի-հետ/203551,https://www.youtube.com/embed/1zpaPitrUK4?autoplay=1&autohide=1,Հարցազրույց Ֆան Յոնգի հետ,21:30,"30 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Համբիկ-Սարաֆյանի-հետ/203474,https://www.youtube.com/embed/lW2P56s-89M?autoplay=1&autohide=1,Հարցազրույց Համբիկ Սարաֆյանի հետ,21:35,"29 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Խոսրով-Հարությունյանի-հետ/203388,https://www.youtube.com/embed/BPKzbNjvvp0?autoplay=1&autohide=1,Հարցազրույց Խոսրով Հարությունյանի հետ,21:45,"28 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հովսեփ-Խուրշուդյանի-հետ/203350,https://www.youtube.com/embed/Qkbyjc-rcH0?autoplay=1&autohide=1,Հարցազրույց Հովսեփ Խուրշուդյանի հետ,21:20,"27 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Լևոն-Տեր-Պետրոսյանի-հետ/203241,https://www.youtube.com/embed/kTeWytVBdVI?autoplay=1&autohide=1,Հարցազրույց Լևոն Տեր-Պետրոսյանի հետ,21:10,"26 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Դմիտրի-Վոլվաչի-հետ/203055,https://www.youtube.com/embed/Dpv8tBlXnTA?autoplay=1&autohide=1,Հարցազրույց Դմիտրի Վոլվաչի հետ,21:15,"22 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/202968,https://www.youtube.com/embed/FbixpM1p6Ys?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,21:45,"21 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/202791,https://www.youtube.com/embed/RF5FMkcVW1c?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:20,"19 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդուարդ-Աղաջանյանի-հետ/202795,https://www.youtube.com/embed/vazSpwziDg4?autoplay=1&autohide=1,Հարցազրույց Էդուարդ Աղաջանյանի հետ,20:20,"19 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Կարին-Տոնոյանի-հետ/202699,https://www.youtube.com/embed/pFgBw9PTEfQ?autoplay=1&autohide=1,Հարցազրույց Կարին Տոնոյանի հետ,20:40,"17 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/202692,https://www.youtube.com/embed/VD38TZla1Zk?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,21:40,"16 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/202681,https://www.youtube.com/embed/Tp7vQJEE2KM?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,20:40,"16 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/202671,https://www.youtube.com/embed/-hwqCwEDGUw?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,20:35,"16 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/202665,https://www.youtube.com/embed/j7-GITChV2E?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:40,"15 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/202669,https://www.youtube.com/embed/faqXxD-VGjc?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,21:40,"15 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/202657,https://www.youtube.com/embed/3eW3KmzpS1Q?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:40,"14 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/202655,https://www.youtube.com/embed/gAeqX7_XaYg?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:40,"14 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/202653,https://www.youtube.com/embed/vfz9xgc5Sbo?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:35,"14 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/202647,https://www.youtube.com/embed/4XFM0Ehlwko?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:30,"14 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/202608,https://www.youtube.com/embed/woD9H1RDZcQ?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:35,"13 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Պետրոս-Ղազարյանի-հետ/202589,https://www.youtube.com/embed/pxf1qOJReHw?autoplay=1&autohide=1,Հարցազրույց Պետրոս Ղազարյանի հետ,23:00,"12 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արայիկ-Հարությունյանի-հետ/202574,https://www.youtube.com/embed/yh_2SkO2-Zw?autoplay=1&autohide=1,Հարցազրույց Արայիկ Հարությունյանի հետ,21:55,"12 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ստյոպա-Սաֆարյանի-հետ/202454,https://www.youtube.com/embed/9hewoBoX-HQ?autoplay=1&autohide=1,Հարցազրույց Ստյոպա Սաֆարյանի հետ,21:30,"09 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արսեն-Թորոսյանի-հետ/202448,https://www.youtube.com/embed/sQAZtDlr8ao?autoplay=1&autohide=1,Հարցազրույց Արսեն Թորոսյանի հետ,21:45,"08 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/202370,https://www.youtube.com/embed/028j8D8CR9I?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:15,"07 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Մեսրոպ-Առաքելյանի-հետ/202330,https://www.youtube.com/embed/bR5EfsjAQJw?autoplay=1&autohide=1,Հարցազրույց Մեսրոպ Առաքելյանի հետ,20:40,"06 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Բաբայանի-հետ/202321,https://www.youtube.com/embed/HYX9ksCur-o?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Բաբայանի հետ,21:30,"05 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Եղոյանի-հետ/202246,https://www.youtube.com/embed/B_IELJSXtpY?autoplay=1&autohide=1,Հարցազրույց Արման Եղոյանի հետ,21:45,"02 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/202214,https://www.youtube.com/embed/yIE8RMVFIDk?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"01 Սեպ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Միլենա-Կռոյանի-և-Գեղամ-Հայրապետյանի-հետ/202204,https://www.youtube.com/embed/x_FbzNWpsps?autoplay=1&autohide=1,Հարցազրույց Միլենա Կռոյանի և Գեղամ Հայրապետյանի հետ,21:40,"31 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/202176,https://www.youtube.com/embed/pvlcHxg4d1M?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:45,"30 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/202138,https://www.youtube.com/embed/qgtN34Z9SYE?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:45,"29 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ալեքսանդր-Մարգարովի-հետ/202104,https://www.youtube.com/embed/1uMiZf-C9kQ?autoplay=1&autohide=1,Հարցազրույց Ալեքսանդր Մարգարովի հետ,20:45,"26 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Սուրենյանցի-հետ/202057,https://www.youtube.com/embed/WxfVeOmtv68?autoplay=1&autohide=1,Հարցազրույց Սուրեն Սուրենյանցի հետ,21:30,"25 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/202029,https://www.youtube.com/embed/45cAJx0Su0I?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:40,"24 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդգար-Ղազարյանի-հետ/202033,https://www.youtube.com/embed/AWIVXCPuo0k?autoplay=1&autohide=1,Հարցազրույց Էդգար Ղազարյանի հետ,21:40,"24 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/201994,https://www.youtube.com/embed/RHAqvY2k0m0?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:15,"23 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ռոմանոս-Պետրոսյանի-հետ/201963,https://www.youtube.com/embed/R42YlhI4Eu4?autoplay=1&autohide=1,Հարցազրույց Ռոմանոս Պետրոսյանի հետ,21:50,"22 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Նորայր-Նորիկյանի-հետ/201932,https://www.youtube.com/embed/l0jyr6CVJcw?autoplay=1&autohide=1,Հարցազրույց Նորայր Նորիկյանի հետ,21:15,"19 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/201930,https://www.youtube.com/embed/XuP9_LtLTj0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:15,"18 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գասպարյանի-հետ/201918,https://www.youtube.com/embed/Wkl-bfe9jME?autoplay=1&autohide=1,Հարցազրույց Արմեն Գասպարյանի հետ,21:45,"17 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Խաչունցի-հետ/201878,https://www.youtube.com/embed/c7PLfwDAQZ8?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Խաչունցի հետ,21:15,"16 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Փամբուխչյանի-հետ/201864,https://www.youtube.com/embed/UXSWJttjLg0?autoplay=1&autohide=1,Հարցազրույց Արմեն Փամբուխչյանի հետ,20:55,"15 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Պետրոսյանի-հետ/201789,https://www.youtube.com/embed/3u9vZcqMk4g?autoplay=1&autohide=1,Հարցազրույց Արմեն Պետրոսյանի հետ,21:15,"12 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/201779,https://www.youtube.com/embed/UwLURXR5a5M?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:50,"11 Օգս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Անանյանի-հետ/201564,https://www.youtube.com/embed/UybimkkqbMw?autoplay=1&autohide=1,Հարցազրույց Արամ Անանյանի հետ,21:30,"29 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Կարեն-Ղազարյանի-հետ/201495,https://www.youtube.com/embed/otyTAS7hKdg?autoplay=1&autohide=1,Հարցազրույց Կարեն Ղազարյանի հետ,22:00,"28 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/201468,https://www.youtube.com/embed/qQ4sLgEx9_s?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:40,"27 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Անի-Ապրահամյանի-հետ/201457,https://www.youtube.com/embed/LSegWOlMdm0?autoplay=1&autohide=1,Հարցազրույց Անի Ապրահամյանի հետ,21:15,"26 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Հայրապետյանի-հետ/201427,https://www.youtube.com/embed/6xpfOg2TpcQ?autoplay=1&autohide=1,Հարցազրույց Սամվել Հայրապետյանի հետ,21:15,"25 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Գագիկ-Սաֆարյանի-հետ/201322,https://www.youtube.com/embed/fCi2kFrgEoQ?autoplay=1&autohide=1,Հարցազրույց Գագիկ Սաֆարյանի հետ,21:50,"21 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Փամբուխչյանի-հետ/201302,https://www.youtube.com/embed/9ZAY92ERb0A?autoplay=1&autohide=1,Հարցազրույց Արմեն Փամբուխչյանի հետ,21:15,"20 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Խաժակյանի-հետ/201276,https://www.youtube.com/embed/zlwmx208ClE?autoplay=1&autohide=1,Հարցազրույց Դավիթ Խաժակյանի հետ,21:30,"19 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/201254,https://www.youtube.com/embed/ELdcj0qStMo?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:45,"18 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/201215,https://www.youtube.com/embed/0_l5AhzXY_U?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:30,"15 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Խոսրով-Հարությունյանի-հետ/201148,https://www.youtube.com/embed/qiC-0uFf4uQ?autoplay=1&autohide=1,Հարցազրույց Խոսրով Հարությունյանի հետ,21:15,"14 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Բադալյանի-հետ/201142,https://www.youtube.com/embed/k56NU1HR5J0?autoplay=1&autohide=1,Հարցազրույց Հակոբ Բադալյանի հետ,21:30,"13 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/201116,https://www.youtube.com/embed/uo-olHWcnd4?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,21:35,"12 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/201082,https://www.youtube.com/embed/w-eo8mlpO4Y?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:20,"11 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/201026,https://www.youtube.com/embed/0YPgfFlcbmc?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"08 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արսեն-Թորոսյանի-հետ/201015,https://www.youtube.com/embed/1GzoTEwgfYA?autoplay=1&autohide=1,Հարցազրույց Արսեն Թորոսյանի հետ,21:20,"07 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/200959,https://www.youtube.com/embed/gohqzlkG8WA?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:45,"06 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Հակոբյանի-հետ/200932,https://www.youtube.com/embed/Ugik2ArY5gI?autoplay=1&autohide=1,Հարցազրույց Դավիթ Հակոբյանի հետ,21:30,"05 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/200939,https://www.youtube.com/embed/hnW7NtZmzwo?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:15,"04 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/200879,https://www.youtube.com/embed/Qc1V69YO_yY?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,21:45,"01 Հլս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Ստեփանյանի-հետ/200718,https://www.youtube.com/embed/UlDRwDTIsd0?autoplay=1&autohide=1,Հարցազրույց Արթուր Ստեփանյանի հետ,21:15,"30 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վլադիմիր-Սպիվակովի-հետ/200638,https://www.youtube.com/embed/RzoPc3v7u3M?autoplay=1&autohide=1,Հարցազրույց Վլադիմիր Սպիվակովի հետ,22:00,"29 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկակ-Արշամյանի-հետ/200597,https://www.youtube.com/embed/Vjh6-vDFdxA?autoplay=1&autohide=1,Հարցազրույց Հայկակ Արշամյանի հետ,21:15,"28 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սրբուհի-Գալյանի-հետ/200557,https://www.youtube.com/embed/YS7ZNrt5QIc?autoplay=1&autohide=1,Հարցազրույց Սրբուհի Գալյանի հետ,23:45,"27 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/200483,https://www.youtube.com/embed/g_Fw7MPlrH0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,21:15,"24 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Գագիկ-Ջհանգիրյանի-հետ/200365,https://www.youtube.com/embed/KBnPsA5PXqM?autoplay=1&autohide=1,Հարցազրույց Գագիկ Ջհանգիրյանի հետ,21:50,"23 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Խաչատուրյանի-հետ/200326,https://www.youtube.com/embed/Z169v5YiQy8?autoplay=1&autohide=1,Հարցազրույց Վահագն Խաչատուրյանի հետ,21:45,"22 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Վանեցյանի-հետ/200246,https://www.youtube.com/embed/8U8FCnIofjo?autoplay=1&autohide=1,Հարցազրույց Արթուր Վանեցյանի հետ,21:30,"21 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց/200208,https://www.youtube.com/embed/qp_rITTiWF8?autoplay=1&autohide=1,Հարցազրույց Արա Խզմալյանի հետ,20:35,"20 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սերգեյ-Մարկեդոնովի-հետ/200139,https://www.youtube.com/embed/3Q7dLXuaQWw?autoplay=1&autohide=1,Հարցազրույց Սերգեյ Մարկեդոնովի հետ,21:45,"17 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/200067,https://www.youtube.com/embed/t4NxKmBrJ0A?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:35,"16 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արտեմ-Փաթափությանի-հետ/200008,https://www.youtube.com/embed/nYo2FYDTEjA?autoplay=1&autohide=1,Հարցազրույց Արտեմ Փաթափությանի հետ,21:55,"15 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ներսես-Երիցյանի-հետ/199979,https://www.youtube.com/embed/ZRyIH-Cpjsc?autoplay=1&autohide=1,Հարցազրույց Ներսես Երիցյանի հետ,21:15,"14 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/199891,https://www.youtube.com/embed/tnlaiJCBVu0?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,21:15,"13 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Կլեր-Բազի-Մալորիի-հետ/199835,https://www.youtube.com/embed/0QYC3f3qbic?autoplay=1&autohide=1,Հարցազրույց Կլեր Բազի Մալորիի հետ,21:50,"10 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/199698,https://www.youtube.com/embed/TCBMXXNVwf8?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:50,"09 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/199633,https://www.youtube.com/embed/bBIR7YzaU8M?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:05,"08 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Եսայանի-հետ/199584,https://www.youtube.com/embed/U2aKdfruRcs?autoplay=1&autohide=1,Հարցազրույց Հայկ Եսայանի հետ,21:45,"07 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Պապիկյանի-հետ/199540,https://www.youtube.com/embed/M90EHAj4BWM?autoplay=1&autohide=1,Հարցազրույց Սուրեն Պապիկյանի հետ,21:15,"06 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Ռոբերտ-Խաչատրյանի-հետ/199505,https://www.youtube.com/embed/YXl0eBP-k5Q?autoplay=1&autohide=1,Հարցազրույց Ռոբերտ Խաչատրյանի հետ,21:30,"04 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մարտիրոսյանի-հետ/199286,https://www.youtube.com/embed/eIFAxK3_ID0?autoplay=1&autohide=1,Հարցազրույց Արմեն Մարտիրոսյանի հետ,21:15,"01 Հնս, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Սանասարյանի-հետ/199135,https://www.youtube.com/embed/VxXf7WreQV4?autoplay=1&autohide=1,Հարցազրույց Դավիթ Սանասարյանի հետ,21:15,"30 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/199059,https://www.youtube.com/embed/yJE4fN5bowk?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:20,"27 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/198957,https://www.youtube.com/embed/OiM98LTASBg?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:15,"26 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/198867,https://www.youtube.com/embed/NsJoaRg-pg8?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:15,"25 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արայիկ-Հարությունյանի-հետ/198775,https://www.youtube.com/embed/mhoa6jC6H8g?autoplay=1&autohide=1,Հարցազրույց Արայիկ Հարությունյանի հետ,21:15,"24 Մայ, 2022"
https://www.1tv.am/hy/video/Բանավեճ-Բրյուսելյան-հանդիպման-արդյունքները/198728,https://www.youtube.com/embed/TF74FM7EPw0?autoplay=1&autohide=1,Բանավեճ. Բրյուսելյան հանդիպման արդյունքները,21:45,"23 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արա-Ֆիդանյանի-հետ/198604,https://www.youtube.com/embed/nYf61iS6ljQ?autoplay=1&autohide=1,Հարցազրույց Արա Ֆիդանյանի հետ,21:35,"20 Մայ, 2022"
https://www.1tv.am/hy/video/Բանավեճ-Արցախի-փրկությունը-ոչ-միայն-ներկայիս-այլ-նաև-նախկին-իշխանությունների-պատասխանատվությունն-է/198494,https://www.youtube.com/embed/OHNP0aVW2E8?autoplay=1&autohide=1,"Բանավեճ. Արցախի փրկությունը ոչ միայն ներկայիս, այլ նաև նախկին իշխանությունների պատասխանատվությունն է",20:25,"18 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Սուրենյանցի-հետ/198433,https://www.youtube.com/embed/L4Jr_fWs_ao?autoplay=1&autohide=1,Հարցազրույց Սուրեն Սուրենյանցի հետ,21:20,"17 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Փափազյանի-հետ/198374,https://www.youtube.com/embed/ZZlkFQ3krjE?autoplay=1&autohide=1,Հարցազրույց Դավիթ Փափազյանի հետ,20:15,"16 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/198314,https://www.youtube.com/embed/2JNCQDBHlnk?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:40,"13 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/198210,https://www.youtube.com/embed/Ju_PHl-sRQA?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:45,"12 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Նազելի-Բաղդասարյանի-հետ/198140,https://www.youtube.com/embed/9iD6x7hHshU?autoplay=1&autohide=1,Հարցազրույց Նազելի Բաղդասարյանի հետ,21:15,"11 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/198069,https://www.youtube.com/embed/nL3FTGWny8g?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:15,"10 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Քրիստիննե-Գրիգորյանի-հետ/197998,https://www.youtube.com/embed/IKt8y5E8b2E?autoplay=1&autohide=1,Հարցազրույց Քրիստիննե Գրիգորյանի հետ,21:15,"09 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Մուսինյանի-հետ/197991,https://www.youtube.com/embed/QbOfHaRgYI0?autoplay=1&autohide=1,Հարցազրույց Արման Մուսինյանի հետ,20:15,"06 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Խաչատուր-Սուքիասյանի-հետ/197873,https://www.youtube.com/embed/HMXPzYplTsk?autoplay=1&autohide=1,Հարցազրույց Խաչատուր Սուքիասյանի հետ,21:30,"05 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/197814,https://www.youtube.com/embed/VbTcLarG-oM?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:30,"04 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/197756,https://www.youtube.com/embed/QFvl8J-Kpsc?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:30,"03 Մայ, 2022"
https://www.1tv.am/hy/video/Բանավեճ-Պայքար-հանուն-իշխանությա՞ն-թե՞-Արցախի/197722,https://www.youtube.com/embed/K7yky-BHF9w?autoplay=1&autohide=1,"Բանավեճ. Պայքար հանուն իշխանությա՞ն, թե՞ Արցախի",21:15,"02 Մայ, 2022"
https://www.1tv.am/hy/video/Հարցազրույց-Մանե-Թանդիլյանի-հետ/197599,https://www.youtube.com/embed/I8WoWSZWQWc?autoplay=1&autohide=1,Հարցազրույց Մանե Թանդիլյանի հետ,22:30,"29 Ապր, 2022"
