link,video_link,title,time,date,day,arm_month,year,month,iso_date,cleaned_title,video_id,Duration,Thumbnail_URL,Views
https://www.1tv.am/hy/video/Հարցազրույց-Միլենա-Կռոյանի-և-Գեղամ-Հայրապետյանի-հետ/202204,https://www.youtube.com/embed/x_FbzNWpsps?autoplay=1&autohide=1,Հարցազրույց Միլենա Կռոյանի և Գեղամ Հայրապետյանի հետ,21:40,"31 Օգս, 2022",31,Օգս,2022,8,2022-08-31,միլենա կռոյան և գեղամ հայրապետյան,x_FbzNWpsps,00:22:46,https://i.ytimg.com/vi/x_FbzNWpsps/hqdefault.jpg,12875
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/202176,https://www.youtube.com/embed/pvlcHxg4d1M?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:45,"30 Օգս, 2022",30,Օգս,2022,8,2022-08-30,վահան քերոբյան,pvlcHxg4d1M,00:21:20,https://i.ytimg.com/vi/pvlcHxg4d1M/hqdefault.jpg,20075
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/202138,https://www.youtube.com/embed/qgtN34Z9SYE?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:45,"29 Օգս, 2022",29,Օգս,2022,8,2022-08-29,սամվել բաբայան,qgtN34Z9SYE,00:19:35,https://i.ytimg.com/vi/qgtN34Z9SYE/hqdefault.jpg,104005
https://www.1tv.am/hy/video/Հարցազրույց-Ալեքսանդր-Մարգարովի-հետ/202104,https://www.youtube.com/embed/1uMiZf-C9kQ?autoplay=1&autohide=1,Հարցազրույց Ալեքսանդր Մարգարովի հետ,20:45,"26 Օգս, 2022",26,Օգս,2022,8,2022-08-26,ալեքսանդր մարգարով,1uMiZf-C9kQ,00:20:06,https://i.ytimg.com/vi/1uMiZf-C9kQ/hqdefault.jpg,19138
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Սուրենյանցի-հետ/202057,https://www.youtube.com/embed/WxfVeOmtv68?autoplay=1&autohide=1,Հարցազրույց Սուրեն Սուրենյանցի հետ,21:30,"25 Օգս, 2022",25,Օգս,2022,8,2022-08-25,սուրեն սուրենյանց,WxfVeOmtv68,00:21:50,https://i.ytimg.com/vi/WxfVeOmtv68/hqdefault.jpg,34794
https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/202029,https://www.youtube.com/embed/45cAJx0Su0I?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:40,"24 Օգս, 2022",24,Օգս,2022,8,2022-08-24,արծրուն հովհաննիսյան,45cAJx0Su0I,00:22:36,https://i.ytimg.com/vi/45cAJx0Su0I/hqdefault.jpg,53959
https://www.1tv.am/hy/video/Հարցազրույց-Էդգար-Ղազարյանի-հետ/202033,https://www.youtube.com/embed/AWIVXCPuo0k?autoplay=1&autohide=1,Հարցազրույց Էդգար Ղազարյանի հետ,21:40,"24 Օգս, 2022",24,Օգս,2022,8,2022-08-24,էդգար ղազարյան,AWIVXCPuo0k,00:21:10,https://i.ytimg.com/vi/AWIVXCPuo0k/hqdefault.jpg,96478
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/201994,https://www.youtube.com/embed/RHAqvY2k0m0?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:15,"23 Օգս, 2022",23,Օգս,2022,8,2022-08-23,էդմոն մարուքյան,RHAqvY2k0m0,00:21:11,https://i.ytimg.com/vi/RHAqvY2k0m0/hqdefault.jpg,36316
https://www.1tv.am/hy/video/Հարցազրույց-Ռոմանոս-Պետրոսյանի-հետ/201963,https://www.youtube.com/embed/R42YlhI4Eu4?autoplay=1&autohide=1,Հարցազրույց Ռոմանոս Պետրոսյանի հետ,21:50,"22 Օգս, 2022",22,Օգս,2022,8,2022-08-22,ռոմանոս պետրոսյան,R42YlhI4Eu4,00:21:10,https://i.ytimg.com/vi/R42YlhI4Eu4/hqdefault.jpg,19278
https://www.1tv.am/hy/video/Հարցազրույց-Նորայր-Նորիկյանի-հետ/201932,https://www.youtube.com/embed/l0jyr6CVJcw?autoplay=1&autohide=1,Հարցազրույց Նորայր Նորիկյանի հետ,21:15,"19 Օգս, 2022",19,Օգս,2022,8,2022-08-19,նորայր նորիկյան,l0jyr6CVJcw,00:21:20,https://i.ytimg.com/vi/l0jyr6CVJcw/hqdefault.jpg,34335
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/201930,https://www.youtube.com/embed/XuP9_LtLTj0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:15,"18 Օգս, 2022",18,Օգս,2022,8,2022-08-18,տիգրան ավինյան,XuP9_LtLTj0,00:19:31,https://i.ytimg.com/vi/XuP9_LtLTj0/hqdefault.jpg,29095
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գասպարյանի-հետ/201918,https://www.youtube.com/embed/Wkl-bfe9jME?autoplay=1&autohide=1,Հարցազրույց Արմեն Գասպարյանի հետ,21:45,"17 Օգս, 2022",17,Օգս,2022,8,2022-08-17,արմեն գասպարյան,Wkl-bfe9jME,00:20:30,https://i.ytimg.com/vi/Wkl-bfe9jME/hqdefault.jpg,13738
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Խաչունցի-հետ/201878,https://www.youtube.com/embed/c7PLfwDAQZ8?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Խաչունցի հետ,21:15,"16 Օգս, 2022",16,Օգս,2022,8,2022-08-16,ռուբեն խաչունց,c7PLfwDAQZ8,00:24:06,https://i.ytimg.com/vi/c7PLfwDAQZ8/hqdefault.jpg,18483
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Փամբուխչյանի-հետ/201864,https://www.youtube.com/embed/UXSWJttjLg0?autoplay=1&autohide=1,Հարցազրույց Արմեն Փամբուխչյանի հետ,20:55,"15 Օգս, 2022",15,Օգս,2022,8,2022-08-15,արմեն փամբուխչյան,UXSWJttjLg0,00:18:05,https://i.ytimg.com/vi/UXSWJttjLg0/hqdefault.jpg,18729
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Պետրոսյանի-հետ/201789,https://www.youtube.com/embed/3u9vZcqMk4g?autoplay=1&autohide=1,Հարցազրույց Արմեն Պետրոսյանի հետ,21:15,"12 Օգս, 2022",12,Օգս,2022,8,2022-08-12,արմեն պետրոսյան,3u9vZcqMk4g,00:20:50,https://i.ytimg.com/vi/3u9vZcqMk4g/hqdefault.jpg,21327
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/201779,https://www.youtube.com/embed/UwLURXR5a5M?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:50,"11 Օգս, 2022",11,Օգս,2022,8,2022-08-11,վահան քերոբյան,UwLURXR5a5M,00:23:16,https://i.ytimg.com/vi/UwLURXR5a5M/hqdefault.jpg,14628
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Անանյանի-հետ/201564,https://www.youtube.com/embed/UybimkkqbMw?autoplay=1&autohide=1,Հարցազրույց Արամ Անանյանի հետ,21:30,"29 Հլս, 2022",29,Հլս,2022,7,2022-07-29,արամ անանյան,UybimkkqbMw,00:21:20,https://i.ytimg.com/vi/UybimkkqbMw/hqdefault.jpg,15618
https://www.1tv.am/hy/video/Հարցազրույց-Կարեն-Ղազարյանի-հետ/201495,https://www.youtube.com/embed/otyTAS7hKdg?autoplay=1&autohide=1,Հարցազրույց Կարեն Ղազարյանի հետ,22:00,"28 Հլս, 2022",28,Հլս,2022,7,2022-07-28,կարեն ղազարյան,otyTAS7hKdg,00:19:40,https://i.ytimg.com/vi/otyTAS7hKdg/hqdefault.jpg,16187
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/201468,https://www.youtube.com/embed/qQ4sLgEx9_s?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:40,"27 Հլս, 2022",27,Հլս,2022,7,2022-07-27,հակոբ արշակյան,qQ4sLgEx9_s,00:22:41,https://i.ytimg.com/vi/qQ4sLgEx9_s/hqdefault.jpg,18537
https://www.1tv.am/hy/video/Հարցազրույց-Անի-Ապրահամյանի-հետ/201457,https://www.youtube.com/embed/LSegWOlMdm0?autoplay=1&autohide=1,Հարցազրույց Անի Ապրահամյանի հետ,21:15,"26 Հլս, 2022",26,Հլս,2022,7,2022-07-26,ան ապրահամյան,LSegWOlMdm0,00:19:59,https://i.ytimg.com/vi/LSegWOlMdm0/hqdefault.jpg,17903
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Հայրապետյանի-հետ/201427,https://www.youtube.com/embed/6xpfOg2TpcQ?autoplay=1&autohide=1,Հարցազրույց Սամվել Հայրապետյանի հետ,21:15,"25 Հլս, 2022",25,Հլս,2022,7,2022-07-25,սամվել հայրապետյան,6xpfOg2TpcQ,00:21:35,https://i.ytimg.com/vi/6xpfOg2TpcQ/hqdefault.jpg,20291
https://www.1tv.am/hy/video/Հարցազրույց-Գագիկ-Սաֆարյանի-հետ/201322,https://www.youtube.com/embed/fCi2kFrgEoQ?autoplay=1&autohide=1,Հարցազրույց Գագիկ Սաֆարյանի հետ,21:50,"21 Հլս, 2022",21,Հլս,2022,7,2022-07-21,գագիկ սաֆարյան,fCi2kFrgEoQ,00:21:56,https://i.ytimg.com/vi/fCi2kFrgEoQ/hqdefault.jpg,30749
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Փամբուխչյանի-հետ/201302,https://www.youtube.com/embed/9ZAY92ERb0A?autoplay=1&autohide=1,Հարցազրույց Արմեն Փամբուխչյանի հետ,21:15,"20 Հլս, 2022",20,Հլս,2022,7,2022-07-20,արմեն փամբուխչյան,9ZAY92ERb0A,00:20:10,https://i.ytimg.com/vi/9ZAY92ERb0A/hqdefault.jpg,12610
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Խաժակյանի-հետ/201276,https://www.youtube.com/embed/zlwmx208ClE?autoplay=1&autohide=1,Հարցազրույց Դավիթ Խաժակյանի հետ,21:30,"19 Հլս, 2022",19,Հլս,2022,7,2022-07-19,դավիթ խաժակյան,zlwmx208ClE,00:20:50,https://i.ytimg.com/vi/zlwmx208ClE/hqdefault.jpg,19774
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/201254,https://www.youtube.com/embed/ELdcj0qStMo?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:45,"18 Հլս, 2022",18,Հլս,2022,7,2022-07-18,հայկ կոնջորյան,ELdcj0qStMo,00:24:30,https://i.ytimg.com/vi/ELdcj0qStMo/hqdefault.jpg,32878
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/201215,https://www.youtube.com/embed/0_l5AhzXY_U?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:30,"15 Հլս, 2022",15,Հլս,2022,7,2022-07-15,արամ սարգսյան,0_l5AhzXY_U,00:24:51,https://i.ytimg.com/vi/0_l5AhzXY_U/hqdefault.jpg,65297
https://www.1tv.am/hy/video/Հարցազրույց-Խոսրով-Հարությունյանի-հետ/201148,https://www.youtube.com/embed/qiC-0uFf4uQ?autoplay=1&autohide=1,Հարցազրույց Խոսրով Հարությունյանի հետ,21:15,"14 Հլս, 2022",14,Հլս,2022,7,2022-07-14,խոսրով հարությունյան,qiC-0uFf4uQ,00:23:24,https://i.ytimg.com/vi/qiC-0uFf4uQ/hqdefault.jpg,15248
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Բադալյանի-հետ/201142,https://www.youtube.com/embed/k56NU1HR5J0?autoplay=1&autohide=1,Հարցազրույց Հակոբ Բադալյանի հետ,21:30,"13 Հլս, 2022",13,Հլս,2022,7,2022-07-13,հակոբ բադալյան,k56NU1HR5J0,00:21:30,https://i.ytimg.com/vi/k56NU1HR5J0/hqdefault.jpg,26576
https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/201116,https://www.youtube.com/embed/uo-olHWcnd4?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,21:35,"12 Հլս, 2022",12,Հլս,2022,7,2022-07-12,թաթուլ հակոբյան,uo-olHWcnd4,00:23:15,https://i.ytimg.com/vi/uo-olHWcnd4/hqdefault.jpg,30763
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/201082,https://www.youtube.com/embed/w-eo8mlpO4Y?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:20,"11 Հլս, 2022",11,Հլս,2022,7,2022-07-11,արմեն գրիգորյան,w-eo8mlpO4Y,00:20:20,https://i.ytimg.com/vi/w-eo8mlpO4Y/hqdefault.jpg,23925
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/201026,https://www.youtube.com/embed/0YPgfFlcbmc?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"08 Հլս, 2022",8,Հլս,2022,7,2022-07-08,էդմոն մարուքյան,0YPgfFlcbmc,00:20:50,https://i.ytimg.com/vi/0YPgfFlcbmc/hqdefault.jpg,44461
https://www.1tv.am/hy/video/Հարցազրույց-Արսեն-Թորոսյանի-հետ/201015,https://www.youtube.com/embed/1GzoTEwgfYA?autoplay=1&autohide=1,Հարցազրույց Արսեն Թորոսյանի հետ,21:20,"07 Հլս, 2022",7,Հլս,2022,7,2022-07-07,արսեն թորոսյան,1GzoTEwgfYA,00:21:50,https://i.ytimg.com/vi/1GzoTEwgfYA/hqdefault.jpg,12934
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/200959,https://www.youtube.com/embed/gohqzlkG8WA?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:45,"06 Հլս, 2022",6,Հլս,2022,7,2022-07-06,վահան քերոբյան,gohqzlkG8WA,00:23:01,https://i.ytimg.com/vi/gohqzlkG8WA/hqdefault.jpg,13940
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Հակոբյանի-հետ/200932,https://www.youtube.com/embed/Ugik2ArY5gI?autoplay=1&autohide=1,Հարցազրույց Դավիթ Հակոբյանի հետ,21:30,"05 Հլս, 2022",5,Հլս,2022,7,2022-07-05,դավիթ հակոբյան,Ugik2ArY5gI,00:19:40,https://i.ytimg.com/vi/Ugik2ArY5gI/hqdefault.jpg,8963
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/200939,https://www.youtube.com/embed/hnW7NtZmzwo?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:15,"04 Հլս, 2022",4,Հլս,2022,7,2022-07-04,ռուբեն ռուբինյան,hnW7NtZmzwo,00:21:26,https://i.ytimg.com/vi/hnW7NtZmzwo/hqdefault.jpg,25866
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/200879,https://www.youtube.com/embed/Qc1V69YO_yY?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,21:45,"01 Հլս, 2022",1,Հլս,2022,7,2022-07-01,արմեն մելիքբեկյան,Qc1V69YO_yY,00:21:40,https://i.ytimg.com/vi/Qc1V69YO_yY/hqdefault.jpg,12372
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Ստեփանյանի-հետ/200718,https://www.youtube.com/embed/UlDRwDTIsd0?autoplay=1&autohide=1,Հարցազրույց Արթուր Ստեփանյանի հետ,21:15,"30 Հնս, 2022",30,Հնս,2022,6,2022-06-30,արթուր ստեփանյան,UlDRwDTIsd0,00:27:40,https://i.ytimg.com/vi/UlDRwDTIsd0/hqdefault.jpg,13460
https://www.1tv.am/hy/video/Հարցազրույց-Վլադիմիր-Սպիվակովի-հետ/200638,https://www.youtube.com/embed/RzoPc3v7u3M?autoplay=1&autohide=1,Հարցազրույց Վլադիմիր Սպիվակովի հետ,22:00,"29 Հնս, 2022",29,Հնս,2022,6,2022-06-29,վլադիմիր սպիվակով,RzoPc3v7u3M,00:17:30,https://i.ytimg.com/vi/RzoPc3v7u3M/hqdefault.jpg,18674
https://www.1tv.am/hy/video/Հարցազրույց-Հայկակ-Արշամյանի-հետ/200597,https://www.youtube.com/embed/Vjh6-vDFdxA?autoplay=1&autohide=1,Հարցազրույց Հայկակ Արշամյանի հետ,21:15,"28 Հնս, 2022",28,Հնս,2022,6,2022-06-28,հայկակ արշամյան,Vjh6-vDFdxA,00:19:46,https://i.ytimg.com/vi/Vjh6-vDFdxA/hqdefault.jpg,10336
https://www.1tv.am/hy/video/Հարցազրույց-Սրբուհի-Գալյանի-հետ/200557,https://www.youtube.com/embed/YS7ZNrt5QIc?autoplay=1&autohide=1,Հարցազրույց Սրբուհի Գալյանի հետ,23:45,"27 Հնս, 2022",27,Հնս,2022,6,2022-06-27,սրբուհ գալյան,YS7ZNrt5QIc,00:22:30,https://i.ytimg.com/vi/YS7ZNrt5QIc/hqdefault.jpg,12269
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/200483,https://www.youtube.com/embed/g_Fw7MPlrH0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,21:15,"24 Հնս, 2022",24,Հնս,2022,6,2022-06-24,տիգրան հակոբյան,g_Fw7MPlrH0,00:23:07,https://i.ytimg.com/vi/g_Fw7MPlrH0/hqdefault.jpg,21742
https://www.1tv.am/hy/video/Հարցազրույց-Գագիկ-Ջհանգիրյանի-հետ/200365,https://www.youtube.com/embed/KBnPsA5PXqM?autoplay=1&autohide=1,Հարցազրույց Գագիկ Ջհանգիրյանի հետ,21:50,"23 Հնս, 2022",23,Հնս,2022,6,2022-06-23,գագիկ ջհանգիրյան,KBnPsA5PXqM,00:32:11,https://i.ytimg.com/vi/KBnPsA5PXqM/hqdefault.jpg,91481
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Խաչատուրյանի-հետ/200326,https://www.youtube.com/embed/Z169v5YiQy8?autoplay=1&autohide=1,Հարցազրույց Վահագն Խաչատուրյանի հետ,21:45,"22 Հնս, 2022",22,Հնս,2022,6,2022-06-22,վահագն խաչատուրյան,Z169v5YiQy8,00:35:51,https://i.ytimg.com/vi/Z169v5YiQy8/hqdefault.jpg,30383
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Վանեցյանի-հետ/200246,https://www.youtube.com/embed/8U8FCnIofjo?autoplay=1&autohide=1,Հարցազրույց Արթուր Վանեցյանի հետ,21:30,"21 Հնս, 2022",21,Հնս,2022,6,2022-06-21,արթուր վանեցյան,8U8FCnIofjo,00:26:21,https://i.ytimg.com/vi/8U8FCnIofjo/hqdefault.jpg,43908
https://www.1tv.am/hy/video/Հարցազրույց/200208,https://www.youtube.com/embed/qp_rITTiWF8?autoplay=1&autohide=1,Հարցազրույց Արա Խզմալյանի հետ,20:35,"20 Հնս, 2022",20,Հնս,2022,6,2022-06-20,արա խզմալյան,qp_rITTiWF8,00:22:20,https://i.ytimg.com/vi/qp_rITTiWF8/hqdefault.jpg,14973
https://www.1tv.am/hy/video/Հարցազրույց-Սերգեյ-Մարկեդոնովի-հետ/200139,https://www.youtube.com/embed/3Q7dLXuaQWw?autoplay=1&autohide=1,Հարցազրույց Սերգեյ Մարկեդոնովի հետ,21:45,"17 Հնս, 2022",17,Հնս,2022,6,2022-06-17,սերգեյ մարկեդոնով,3Q7dLXuaQWw,00:27:25,https://i.ytimg.com/vi/3Q7dLXuaQWw/hqdefault.jpg,15272
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/200067,https://www.youtube.com/embed/t4NxKmBrJ0A?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:35,"16 Հնս, 2022",16,Հնս,2022,6,2022-06-16,հայկ կոնջորյան,t4NxKmBrJ0A,00:22:00,https://i.ytimg.com/vi/t4NxKmBrJ0A/hqdefault.jpg,38422
https://www.1tv.am/hy/video/Հարցազրույց-Արտեմ-Փաթափությանի-հետ/200008,https://www.youtube.com/embed/nYo2FYDTEjA?autoplay=1&autohide=1,Հարցազրույց Արտեմ Փաթափությանի հետ,21:55,"15 Հնս, 2022",15,Հնս,2022,6,2022-06-15,արտեմ փաթափության,nYo2FYDTEjA,00:18:24,https://i.ytimg.com/vi/nYo2FYDTEjA/hqdefault.jpg,19536
https://www.1tv.am/hy/video/Հարցազրույց-Ներսես-Երիցյանի-հետ/199979,https://www.youtube.com/embed/ZRyIH-Cpjsc?autoplay=1&autohide=1,Հարցազրույց Ներսես Երիցյանի հետ,21:15,"14 Հնս, 2022",14,Հնս,2022,6,2022-06-14,ներսես երիցյան,ZRyIH-Cpjsc,00:24:01,https://i.ytimg.com/vi/ZRyIH-Cpjsc/hqdefault.jpg,11195
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/199891,https://www.youtube.com/embed/tnlaiJCBVu0?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,21:15,"13 Հնս, 2022",13,Հնս,2022,6,2022-06-13,գևորգ պապոյան,tnlaiJCBVu0,00:23:41,https://i.ytimg.com/vi/tnlaiJCBVu0/hqdefault.jpg,22759
https://www.1tv.am/hy/video/Հարցազրույց-Կլեր-Բազի-Մալորիի-հետ/199835,https://www.youtube.com/embed/0QYC3f3qbic?autoplay=1&autohide=1,Հարցազրույց Կլեր Բազի Մալորիի հետ,21:50,"10 Հնս, 2022",10,Հնս,2022,6,2022-06-10,կլեր բազ մալորի,0QYC3f3qbic,00:28:41,https://i.ytimg.com/vi/0QYC3f3qbic/hqdefault.jpg,17070
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/199698,https://www.youtube.com/embed/TCBMXXNVwf8?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:50,"09 Հնս, 2022",9,Հնս,2022,6,2022-06-09,արման բաբաջանյան,TCBMXXNVwf8,00:24:21,https://i.ytimg.com/vi/TCBMXXNVwf8/hqdefault.jpg,37578
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/199633,https://www.youtube.com/embed/bBIR7YzaU8M?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:05,"08 Հնս, 2022",8,Հնս,2022,6,2022-06-08,վահագն ալեքսանյան,bBIR7YzaU8M,00:18:15,https://i.ytimg.com/vi/bBIR7YzaU8M/hqdefault.jpg,33313
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Եսայանի-հետ/199584,https://www.youtube.com/embed/U2aKdfruRcs?autoplay=1&autohide=1,Հարցազրույց Հայկ Եսայանի հետ,21:45,"07 Հնս, 2022",7,Հնս,2022,6,2022-06-07,հայկ եսայան,U2aKdfruRcs,00:18:15,https://i.ytimg.com/vi/U2aKdfruRcs/hqdefault.jpg,10800
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Պապիկյանի-հետ/199540,https://www.youtube.com/embed/M90EHAj4BWM?autoplay=1&autohide=1,Հարցազրույց Սուրեն Պապիկյանի հետ,21:15,"06 Հնս, 2022",6,Հնս,2022,6,2022-06-06,սուրեն պապիկյան,M90EHAj4BWM,00:24:21,https://i.ytimg.com/vi/M90EHAj4BWM/hqdefault.jpg,45995
https://www.1tv.am/hy/video/Հարցազրույց-Ռոբերտ-Խաչատրյանի-հետ/199505,https://www.youtube.com/embed/YXl0eBP-k5Q?autoplay=1&autohide=1,Հարցազրույց Ռոբերտ Խաչատրյանի հետ,21:30,"04 Հնս, 2022",4,Հնս,2022,6,2022-06-04,ռոբերտ խաչատրյան,YXl0eBP-k5Q,00:22:30,https://i.ytimg.com/vi/YXl0eBP-k5Q/hqdefault.jpg,27608
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մարտիրոսյանի-հետ/199286,https://www.youtube.com/embed/eIFAxK3_ID0?autoplay=1&autohide=1,Հարցազրույց Արմեն Մարտիրոսյանի հետ,21:15,"01 Հնս, 2022",1,Հնս,2022,6,2022-06-01,արմեն մարտիրոսյան,eIFAxK3_ID0,00:20:40,https://i.ytimg.com/vi/eIFAxK3_ID0/hqdefault.jpg,9111
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Սանասարյանի-հետ/199135,https://www.youtube.com/embed/VxXf7WreQV4?autoplay=1&autohide=1,Հարցազրույց Դավիթ Սանասարյանի հետ,21:15,"30 Մայ, 2022",30,Մայ,2022,5,2022-05-30,դավիթ սանասարյան,VxXf7WreQV4,00:22:15,https://i.ytimg.com/vi/VxXf7WreQV4/hqdefault.jpg,22534
https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/199059,https://www.youtube.com/embed/yJE4fN5bowk?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:20,"27 Մայ, 2022",27,Մայ,2022,5,2022-05-27,գնել սանոսյան,yJE4fN5bowk,00:20:40,https://i.ytimg.com/vi/yJE4fN5bowk/hqdefault.jpg,22559
https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/198957,https://www.youtube.com/embed/OiM98LTASBg?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:15,"26 Մայ, 2022",26,Մայ,2022,5,2022-05-26,արծրուն հովհաննիսյան,OiM98LTASBg,00:24:00,https://i.ytimg.com/vi/OiM98LTASBg/hqdefault.jpg,43056
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/198867,https://www.youtube.com/embed/NsJoaRg-pg8?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:15,"25 Մայ, 2022",25,Մայ,2022,5,2022-05-25,էդմոն մարուքյան,NsJoaRg-pg8,00:20:20,https://i.ytimg.com/vi/NsJoaRg-pg8/hqdefault.jpg,39165
https://www.1tv.am/hy/video/Հարցազրույց-Արայիկ-Հարությունյանի-հետ/198775,https://www.youtube.com/embed/mhoa6jC6H8g?autoplay=1&autohide=1,Հարցազրույց Արայիկ Հարությունյանի հետ,21:15,"24 Մայ, 2022",24,Մայ,2022,5,2022-05-24,արայիկ հարությունյան,mhoa6jC6H8g,00:21:35,https://i.ytimg.com/vi/mhoa6jC6H8g/hqdefault.jpg,27720
https://www.1tv.am/hy/video/Բանավեճ-Բրյուսելյան-հանդիպման-արդյունքները/198728,https://www.youtube.com/embed/TF74FM7EPw0?autoplay=1&autohide=1,Բանավեճ. Բրյուսելյան հանդիպման արդյունքները,21:45,"23 Մայ, 2022",23,Մայ,2022,5,2022-05-23,բանավեճ. բրյուսելյան հանդիպման արդյունքները,TF74FM7EPw0,00:30:45,https://i.ytimg.com/vi/TF74FM7EPw0/hqdefault.jpg,65986
https://www.1tv.am/hy/video/Հարցազրույց-Արա-Ֆիդանյանի-հետ/198604,https://www.youtube.com/embed/nYf61iS6ljQ?autoplay=1&autohide=1,Հարցազրույց Արա Ֆիդանյանի հետ,21:35,"20 Մայ, 2022",20,Մայ,2022,5,2022-05-20,արա ֆիդանյան,nYf61iS6ljQ,00:20:56,https://i.ytimg.com/vi/nYf61iS6ljQ/hqdefault.jpg,26369
