,link,video_link,title,time,date,video_id,views,likes,comments,shares
737,https://www.1tv.am/hy/video/Հարցազրույց-Արման-Խոջոյանի-հետ/194943,https://www.youtube.com/embed/5fFVFB9LXZA?autoplay=1&autohide=1,Հարցազրույց Արման Խոջոյանի հետ,21:30,"14 Մար, 2022",5fFVFB9LXZA,9298,109,0,N/A
738,https://www.1tv.am/hy/video/Հարցազրույց-Կարեն-Անդրեասյանի-հետ/194876,https://www.youtube.com/embed/WfY7YjlKTSU?autoplay=1&autohide=1,Հարցազրույց Կարեն Անդրեասյանի հետ,22:00,"11 Մար, 2022",WfY7YjlKTSU,14813,245,0,N/A
739,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Խաչատուրյանի-հետ/194783,https://www.youtube.com/embed/Wsy3Jd3GaYQ?autoplay=1&autohide=1,Հարցազրույց Վահագն Խաչատուրյանի հետ,21:30,"10 Մար, 2022",Wsy3Jd3GaYQ,18368,333,0,N/A
740,https://www.1tv.am/hy/video/Հարցազրույց-Արա-Մկրտչյանի-հետ/194718,https://www.youtube.com/embed/AwAKoYfv7yk?autoplay=1&autohide=1,Հարցազրույց Արա Մկրտչյանի հետ,21:35,"09 Մար, 2022",AwAKoYfv7yk,9364,89,0,N/A
741,https://www.1tv.am/hy/video/Հարցազրույց-Քրիստիննե-Գրիգորյանի-հետ/194658,https://www.youtube.com/embed/ENSTZ15SuG8?autoplay=1&autohide=1,Հարցազրույց Քրիստիննե Գրիգորյանի հետ,21:15,"08 Մար, 2022",ENSTZ15SuG8,6006,74,0,N/A
742,https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Արսենյանի-հետ/194641,https://www.youtube.com/embed/sIC9fKz_Ra8?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Արսենյանի հետ,14:30,"07 Մար, 2022",sIC9fKz_Ra8,21606,287,0,N/A
743,https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/194496,https://www.youtube.com/embed/CjDsgOKuLL0?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:15,"04 Մար, 2022",CjDsgOKuLL0,41441,506,0,N/A
744,https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Գևորգյանի-հետ/194387,https://www.youtube.com/embed/0ZMaNjHuxXI?autoplay=1&autohide=1,Հարցազրույց Գեղամ Գևորգյանի հետ,21:50,"01 Մար, 2022",0ZMaNjHuxXI,9128,73,0,N/A
745,https://www.1tv.am/hy/video/Հարցազրույց-Հովհաննես-Խաչատրյանի-հետ/194363,https://www.youtube.com/embed/mUP8HNH0clc?autoplay=1&autohide=1,Հարցազրույց Հովհաննես Խաչատրյանի հետ,21:10,"28 Փտր, 2022",mUP8HNH0clc,12200,101,0,N/A
746,https://www.1tv.am/hy/video/Հարցազրույց-Մարինա-Կալյուրանդի-հետ/194258,https://www.youtube.com/embed/szP8oBTTcoY?autoplay=1&autohide=1,Հարցազրույց Մարինա Կալյուրանդի հետ,21:40,"24 Փտր, 2022",szP8oBTTcoY,9324,148,0,N/A
747,https://www.1tv.am/hy/video/Հարցազրույց-Անդրիուս-Կուբիլիուսի-հետ/194249,https://www.youtube.com/embed/IOBGfdZcZM8?autoplay=1&autohide=1,Հարցազրույց Անդրիուս Կուբիլիուսի հետ,21:40,"23 Փտր, 2022",IOBGfdZcZM8,1309,17,0,N/A
748,https://www.1tv.am/hy/video/Հարցազրույց-Տեր-Նարեկ-քահանա-Ամիրյանի-հետ/194188,https://www.youtube.com/embed/PuW7lkw2Foc?autoplay=1&autohide=1,Հարցազրույց Տեր Նարեկ քահանա Ամիրյանի հետ,21:25,"22 Փտր, 2022",PuW7lkw2Foc,4866,38,0,N/A
749,https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/194179,https://www.youtube.com/embed/8iUoIxubrLc?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:15,"21 Փտր, 2022",8iUoIxubrLc,81567,1548,0,N/A
750,https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/194102,https://www.youtube.com/embed/fKu6ne0Q5bU?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:30,"18 Փտր, 2022",fKu6ne0Q5bU,12213,186,0,N/A
751,https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Մանուկյանի-հետ/194070,https://www.youtube.com/embed/JcoFYqeHf0s?autoplay=1&autohide=1,Հարցազրույց Գեղամ Մանուկյանի հետ,21:45,"17 Փտր, 2022",JcoFYqeHf0s,19839,206,0,N/A
752,https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/194037,https://www.youtube.com/embed/saYR0U1eeZw?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"16 Փտր, 2022",saYR0U1eeZw,23532,454,0,N/A
753,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Աբրահամյանի-հետ/194017,https://www.youtube.com/embed/ft-46Rx3DaE?autoplay=1&autohide=1,Հարցազրույց Տիգրան Աբրահամյանի հետ,21:30,"15 Փտր, 2022",ft-46Rx3DaE,8753,83,0,N/A
754,https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետգ/193972,https://www.youtube.com/embed/FJ93OBXaJsE?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:35,"14 Փտր, 2022",FJ93OBXaJsE,27559,508,0,N/A
755,https://www.1tv.am/hy/video/Հարցազրույց-Ռոբերտ-Բեգլարյանի-հետ/193928,https://www.youtube.com/embed/WjdhNu22jLk?autoplay=1&autohide=1,Հարցազրույց Ռոբերտ Բեգլարյանի հետ,21:35,"11 Փտր, 2022",WjdhNu22jLk,9202,99,0,N/A
756,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/193891,https://www.youtube.com/embed/wPdDgatc-VM?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:30,"10 Փտր, 2022",wPdDgatc-VM,21398,485,0,N/A
757,https://www.1tv.am/hy/video/Հարցազրույց-Մխիթար-Հայրապետյանի-հետ/193895,https://www.youtube.com/embed/LD8x9HFto-4?autoplay=1&autohide=1,Հարցազրույց Մխիթար Հայրապետյանի հետ,21:30,"09 Փտր, 2022",LD8x9HFto-4,8232,156,0,N/A
758,https://www.1tv.am/hy/video/Հարցազրույց-Գագիկ-Ջհանգիրյանի-հետ/193853,https://www.youtube.com/embed/nC6RG-omzec?autoplay=1&autohide=1,Հարցազրույց Գագիկ Ջհանգիրյանի հետ,21:30,"08 Փտր, 2022",nC6RG-omzec,39046,470,0,N/A
759,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մամիջանյանի-հետ/193850,https://www.youtube.com/embed/8bxxiHvvtEY?autoplay=1&autohide=1,Հարցազրույց Հայկ Մամիջանյանի հետ,21:30,"07 Փտր, 2022",8bxxiHvvtEY,14212,139,0,N/A
760,https://www.1tv.am/hy/video/Հարցազրույց-Սրբուհի-Գալյանի-հետ/193753,https://www.youtube.com/embed/1-N7t8xaEdI?autoplay=1&autohide=1,Հարցազրույց Սրբուհի Գալյանի հետ,21:30,"04 Փտր, 2022",1-N7t8xaEdI,13329,220,0,N/A
761,https://www.1tv.am/hy/video/Հարցազրույց-Արսեն-Թորոսյանի-հետ/193731,https://www.youtube.com/embed/OnRDylExiAk?autoplay=1&autohide=1,Հարցազրույց Արսեն Թորոսյանի հետ,21:30,"03 Փտր, 2022",OnRDylExiAk,8904,172,0,N/A
762,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Խաչատուրյանի-հետ/193707,https://www.youtube.com/embed/zp_KA459KM0?autoplay=1&autohide=1,Հարցազրույց Վահագն Խաչատուրյանի հետ,21:30,"02 Փտր, 2022",zp_KA459KM0,35997,631,0,N/A
763,https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/193679,https://www.youtube.com/embed/DUHV6M3yuZU?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,21:30,"01 Փտր, 2022",DUHV6M3yuZU,41535,672,0,N/A
764,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/193664,https://www.youtube.com/embed/F1j6ejAAIGI?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,21:45,"31 Հնվ, 2022",F1j6ejAAIGI,8543,117,0,N/A
765,https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/193564,https://www.youtube.com/embed/zJCb-f93Q_I?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,20:30,"28 Հնվ, 2022",zJCb-f93Q_I,14300,281,0,N/A
766,https://www.1tv.am/hy/video/Հարցազրույց-Հայկուհի-Մինասյանի-հետ/193561,https://www.youtube.com/embed/U2RExU8N9Pg?autoplay=1&autohide=1,Հարցազրույց Հայկուհի Մինասյանի հետ,20:30,"27 Հնվ, 2022",U2RExU8N9Pg,8317,169,0,N/A
767,https://www.1tv.am/hy/video/Հարցազրույց-Թագուհի-Թովմասյանի-հետ/193536,https://www.youtube.com/embed/IWxyKggF5GM?autoplay=1&autohide=1,Հարցազրույց Թագուհի Թովմասյանի հետ,21:30,"26 Հնվ, 2022",IWxyKggF5GM,9536,85,0,N/A
768,https://www.1tv.am/hy/video/Հարցազրույց-Քրիստիննե-Գրիգորյանի-հետ/193525,https://www.youtube.com/embed/uANEXCHUKa0?autoplay=1&autohide=1,Հարցազրույց Քրիստիննե Գրիգորյանի հետ,21:30,"25 Հնվ, 2022",uANEXCHUKa0,8825,191,0,N/A
769,https://www.1tv.am/hy/video/Հարցազրույց-Մարտիրոս-Մինասյանի-և-Միքայել-Պողոսյանի-հետ/192929,https://www.youtube.com/embed/vmVvW4xjwVg?autoplay=1&autohide=1,Հարցազրույց Մարտիրոս Մինասյանի և Միքայել Պողոսյանի հետ,21:30,"01 Հնվ, 2022",vmVvW4xjwVg,11124,101,0,N/A
770,https://www.1tv.am/hy/video/Լուրեր-Գլխավոր-թողարկում/192790,https://www.youtube.com/embed/VjKUe3erKbc?autoplay=1&autohide=1,Լուրեր. Գլխավոր թողարկում,21:00,"30 Դեկ, 2021",VjKUe3erKbc,36863,198,0,N/A
771,https://www.1tv.am/hy/video/Հարցազրույց-Սեյրան-Օհանյանի-հետ/192798,https://www.youtube.com/embed/KfvUCNOy5jE?autoplay=1&autohide=1,Հարցազրույց Սեյրան Օհանյանի հետ,21:15,"28 Դեկ, 2021",KfvUCNOy5jE,17951,95,0,N/A
772,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մուրադյանի-Ռուբեն-Բաբայանի-և-Հարություն-Խաչատրյանի-հետ/192693,https://www.youtube.com/embed/2F0FWkeIvHc?autoplay=1&autohide=1,"Հարցազրույց Արմեն Մուրադյանի, Ռուբեն Բաբայանի և Հարություն Խաչատրյանի հետ",21:15,"27 Դեկ, 2021",2F0FWkeIvHc,13850,149,0,N/A
773,https://www.1tv.am/hy/video/Հարցազրույց-Ռուստամ-Բադասյանի-հետ/192375,https://www.youtube.com/embed/zskasARxZtk?autoplay=1&autohide=1,Հարցազրույց Ռուստամ Բադասյանի հետ,21:15,"23 Դեկ, 2021",zskasARxZtk,10692,128,0,N/A
774,https://www.1tv.am/hy/video/Հարցազրույց-Հրաչյա-Սարգսյանի-հետ/192376,https://www.youtube.com/embed/Igusrb2doCA?autoplay=1&autohide=1,Հարցազրույց Հրաչյա Սարգսյանի հետ,21:10,"23 Դեկ, 2021",Igusrb2doCA,25944,347,0,N/A
775,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/192373,https://www.youtube.com/embed/zUqvuYWQgr0?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:00,"22 Դեկ, 2021",zUqvuYWQgr0,23450,290,0,N/A
776,https://www.1tv.am/hy/video/Հարցազրույց-Վիկտոր-Մնացականյանի-հետ/192286,https://www.youtube.com/embed/NtZ5hipyUbM?autoplay=1&autohide=1,Հարցազրույց Վիկտոր Մնացականյանի հետ,21:15,"20 Դեկ, 2021",NtZ5hipyUbM,17311,159,0,N/A
777,https://www.1tv.am/hy/video/Հարցազրույց-Քրիստիննե-Գրիգորյանի-հետ/192158,https://www.youtube.com/embed/c8FOvK519C0?autoplay=1&autohide=1,Հարցազրույց Քրիստիննե Գրիգորյանի հետ,21:30,"18 Դեկ, 2021",c8FOvK519C0,13457,201,0,N/A
778,https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/192052,https://www.youtube.com/embed/Z1zAwwz8UxY?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,21:30,"15 Դեկ, 2021",Z1zAwwz8UxY,23048,256,0,N/A
779,https://www.1tv.am/hy/video/Հարցազրույց-Աղվան-Վարդանյանի-հետ/191999,https://www.youtube.com/embed/DYizVp1THqQ?autoplay=1&autohide=1,Հարցազրույց Աղվան Վարդանյանի հետ,21:15,"14 Դեկ, 2021",DYizVp1THqQ,18553,183,0,N/A
780,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/191928,https://www.youtube.com/embed/lJT2Elupvsw?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:30,"13 Դեկ, 2021",lJT2Elupvsw,29492,632,0,N/A
781,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մամիջանյանի-հետ/191828,https://www.youtube.com/embed/a3LCyQvoMLA?autoplay=1&autohide=1,Հարցազրույց Հայկ Մամիջանյանի հետ,21:30,"10 Դեկ, 2021",a3LCyQvoMLA,13104,95,0,N/A
782,https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Թովմասյանի-հետ/191755,https://www.youtube.com/embed/35_R-aOJwNQ?autoplay=1&autohide=1,Հարցազրույց Սուրեն Թովմասյանի հետ,21:15,"09 Դեկ, 2021",35_R-aOJwNQ,14553,114,0,N/A
783,https://www.1tv.am/hy/video/Հարցազրույց-Հրաչյա-Հակոբյանի-հետ/191719,https://www.youtube.com/embed/lgoyQIzYcbs?autoplay=1&autohide=1,Հարցազրույց Հրաչյա Հակոբյանի հետ,21:15,"08 Դեկ, 2021",lgoyQIzYcbs,21754,376,0,N/A
784,https://www.1tv.am/hy/video/Հարցազրույց-Նազելի-Բաղդասարյանի-հետ/191655,https://www.youtube.com/embed/cKMp_wGrOxY?autoplay=1&autohide=1,Հարցազրույց Նազելի Բաղդասարյանի հետ,21:15,"07 Դեկ, 2021",cKMp_wGrOxY,12487,193,0,N/A
785,https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/191592,https://www.youtube.com/embed/fKje_vRJkmE?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:15,"06 Դեկ, 2021",fKje_vRJkmE,50825,812,0,N/A
786,https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/191442,https://www.youtube.com/embed/nx36QRne71o?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,21:40,"03 Դեկ, 2021",nx36QRne71o,20862,238,0,N/A
787,https://www.1tv.am/hy/video/Հարցազրույց-Գարեգին-Բաղրամյանի-հետ/191325,https://www.youtube.com/embed/kGjK39SYJKU?autoplay=1&autohide=1,Հարցազրույց Գարեգին Բաղրամյանի հետ,21:30,"01 Դեկ, 2021",kGjK39SYJKU,10814,65,0,N/A
788,https://www.1tv.am/hy/video/Հարցազրույց-Հովհաննես-Մովսիսյանի-հետ/191223,https://www.youtube.com/embed/8AySZlLb9h0?autoplay=1&autohide=1,Հարցազրույց Հովհաննես Մովսիսյանի հետ,21:30,"29 Նմբ, 2021",8AySZlLb9h0,7604,80,0,N/A
789,https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Գրիգորյանի-հետ/191124,https://www.youtube.com/embed/lZDCNC_DWt8?autoplay=1&autohide=1,Հարցազրույց Ստեփան Գրիգորյանի հետ,21:00,"28 Նմբ, 2021",lZDCNC_DWt8,89576,1183,0,N/A
790,https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/191025,https://www.youtube.com/embed/Z8_3ynjWNpw?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:45,"25 Նմբ, 2021",Z8_3ynjWNpw,51676,624,0,N/A
791,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/190948,https://www.youtube.com/embed/6mW2Z9NCPTQ?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:15,"24 Նմբ, 2021",6mW2Z9NCPTQ,15716,256,0,N/A
792,https://www.1tv.am/hy/video/Հարցազրույց-Կոնստանտին-Զատուլինի-հետ/190873,https://www.youtube.com/embed/2xFcV9fzaXk?autoplay=1&autohide=1,Հարցազրույց Կոնստանտին Զատուլինի հետ,20:30,"23 Նմբ, 2021",2xFcV9fzaXk,79955,850,0,N/A
793,https://www.1tv.am/hy/video/ՀՀ-վարչապետ-Նիկոլ-Փաշինյանի-ասուլիսը/190876,https://www.youtube.com/embed/oZ0i0AwmfEM?autoplay=1&autohide=1,ՀՀ վարչապետ Նիկոլ Փաշինյանի ասուլիսը,19:15,"23 Նմբ, 2021",oZ0i0AwmfEM,149831,774,226,N/A
794,https://www.1tv.am/hy/video/Հարցազրույց-Վան-Ահարոնյանի-հետ/190818,https://www.youtube.com/embed/H_8I4bY0xX4?autoplay=1&autohide=1,Հարցազրույց Վան Ահարոնյանի հետ,21:50,"22 Նմբ, 2021",H_8I4bY0xX4,36408,706,0,N/A
795,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Աբրահամյանի-հետ/190618,https://www.youtube.com/embed/tNBaYAhV2l0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Աբրահամյանի հետ,21:20,"18 Նմբ, 2021",tNBaYAhV2l0,19334,104,0,N/A
796,https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Արսենյանի-հետ/190550,https://www.youtube.com/embed/Q4qZ4G8AMlo?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Արսենյանի հետ,21:15,"17 Նմբ, 2021",Q4qZ4G8AMlo,46098,713,0,N/A
797,https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/190471,https://www.youtube.com/embed/qIcu6aHfXHI?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:30,"16 Նմբ, 2021",qIcu6aHfXHI,75769,1251,0,N/A
798,https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/190396,https://www.youtube.com/embed/ZOj-q8M0ros?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:30,"15 Նմբ, 2021",ZOj-q8M0ros,34238,522,0,N/A
799,https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Դանիելյանի-հետ/190346,https://www.youtube.com/embed/xwK5YfF8PrM?autoplay=1&autohide=1,Հարցազրույց Դավիթ Դանիելյանի հետ,21:45,"12 Նմբ, 2021",xwK5YfF8PrM,17247,313,0,N/A
800,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/190223,https://www.youtube.com/embed/eDN4uWLIDgE?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:30,"11 Նմբ, 2021",eDN4uWLIDgE,23801,288,0,N/A
801,https://www.1tv.am/hy/video/Հարցազրույց-Էդուարդ-Աղաջանյանի-հետ/190138,https://www.youtube.com/embed/LDIl1W0U3Cs?autoplay=1&autohide=1,Հարցազրույց Էդուարդ Աղաջանյանի հետ,21:50,"10 Նմբ, 2021",LDIl1W0U3Cs,16284,237,0,N/A
802,https://www.1tv.am/hy/video/Հարցազրույց-Սերգեյ-Կոպիրկինի-հետ/190068,https://www.youtube.com/embed/z_O0Xfck98g?autoplay=1&autohide=1,Հարցազրույց Սերգեյ Կոպիրկինի հետ,21:30,"09 Նմբ, 2021",z_O0Xfck98g,11536,61,0,N/A
803,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/190022,https://www.youtube.com/embed/iyEFOnQDfFI?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:30,"08 Նմբ, 2021",iyEFOnQDfFI,24887,508,0,N/A
804,https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/189851,https://www.youtube.com/embed/hCW05C3hxQM?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,21:25,"07 Նմբ, 2021",hCW05C3hxQM,7525,73,30,N/A
805,https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/189977,https://www.youtube.com/embed/J8VksuAf39k?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:45,"05 Նմբ, 2021",J8VksuAf39k,10902,208,0,N/A
806,https://www.1tv.am/hy/video/Հարցազրույց-Ներսես-Երիցյանի-հետ/189769,https://www.youtube.com/embed/cU6Vi-SmNzk?autoplay=1&autohide=1,Հարցազրույց Ներսես Երիցյանի հետ,21:15,"04 Նմբ, 2021",cU6Vi-SmNzk,8675,69,0,N/A
807,https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/189684,https://www.youtube.com/embed/g2tugYdOW3o?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:25,"03 Նմբ, 2021",g2tugYdOW3o,219811,2232,0,N/A
808,https://www.1tv.am/hy/video/Հարցազրույց-Անահիտ-Ավանեսյանի-հետ/189593,https://www.youtube.com/embed/oyagljM8JbA?autoplay=1&autohide=1,Հարցազրույց Անահիտ Ավանեսյանի հետ,21:30,"02 Նմբ, 2021",oyagljM8JbA,7717,121,0,N/A
809,https://www.1tv.am/hy/video/Հարցազրույց-Վիգեն-Խաչատրյանի-հետ/189530,https://www.youtube.com/embed/TzxTWHB8iis?autoplay=1&autohide=1,Հարցազրույց Վիգեն Խաչատրյանի հետ,21:15,"01 Նմբ, 2021",TzxTWHB8iis,42506,835,0,N/A
810,https://www.1tv.am/hy/video/Հարցազրույց-Վարդան-Պետրոսյանի-հետ/189374,https://www.youtube.com/embed/Fm2FGMq-yAA?autoplay=1&autohide=1,Հարցազրույց Վարդան Պետրոսյանի հետ,21:30,"29 Հոկ, 2021",Fm2FGMq-yAA,26959,388,0,N/A
811,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Եսայանի-հետ/189371,https://www.youtube.com/embed/Io7O3ynMHHQ?autoplay=1&autohide=1,Հարցազրույց Հայկ Եսայանի հետ,19:00,"29 Հոկ, 2021",Io7O3ynMHHQ,8167,109,0,N/A
812,https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Պապիկյանի-հետ/189323,https://www.youtube.com/embed/ZrFVWCZFROM?autoplay=1&autohide=1,Հարցազրույց Սուրեն Պապիկյանի հետ,21:30,"28 Հոկ, 2021",ZrFVWCZFROM,81680,814,0,N/A
813,https://www.1tv.am/hy/video/Հարցազրույց-Գարիկ-Իսրայելյանի-հետ/189239,https://www.youtube.com/embed/T_7i0EumoS8?autoplay=1&autohide=1,Հարցազրույց Գարիկ Իսրայելյանի հետ,21:40,"27 Հոկ, 2021",T_7i0EumoS8,6110,130,0,N/A
814,https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/189208,https://www.youtube.com/embed/6P39mxJo2fo?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:15,"26 Հոկ, 2021",6P39mxJo2fo,31145,547,0,N/A
815,https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/189129,https://www.youtube.com/embed/JONslVzHJB0?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,22:30,"25 Հոկ, 2021",JONslVzHJB0,11079,197,0,N/A
816,https://www.1tv.am/hy/video/Հարցազրույց-Արտակ-Մանուկյանի-հետ/188991,https://www.youtube.com/embed/6h6SFEGr7ow?autoplay=1&autohide=1,Հարցազրույց Արտակ Մանուկյանի հետ,21:30,"22 Հոկ, 2021",6h6SFEGr7ow,8477,111,0,N/A
817,https://www.1tv.am/hy/video/Հարցազրույց-Վահրամ-Պետրոսյանի-և-Մովսես-Վարդանյանի-հետ/188915,https://www.youtube.com/embed/9AALhbBObak?autoplay=1&autohide=1,Հարցազրույց Վահրամ Պետրոսյանի և Մովսես Վարդանյանի հետ,21:40,"21 Հոկ, 2021",9AALhbBObak,24253,252,0,N/A
818,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Աբրահամյանի-հետ/188851,https://www.youtube.com/embed/4PmeL7tT550?autoplay=1&autohide=1,Հարցազրույց Տիգրան Աբրահամյանի հետ,21:30,"20 Հոկ, 2021",4PmeL7tT550,6351,26,0,N/A
819,https://www.1tv.am/hy/video/Հարցազրույց-Արուսյակ-Ջուլհակյանի-հետ/188786,https://www.youtube.com/embed/61MCCaiFcDs?autoplay=1&autohide=1,Հարցազրույց Արուսյակ Ջուլհակյանի հետ,21:30,"19 Հոկ, 2021",61MCCaiFcDs,10146,180,0,N/A
820,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/188701,https://www.youtube.com/embed/cHERxY8NFF8?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,21:15,"18 Հոկ, 2021",cHERxY8NFF8,12982,137,0,N/A
821,https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Վարդանյանի-հետ/188474,https://www.youtube.com/embed/HYStUlrOdwM?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Վարդանյանի հետ,21:40,"14 Հոկ, 2021",HYStUlrOdwM,46107,614,0,N/A
822,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Ղազարյանի-հետ/188462,https://www.youtube.com/embed/5-ZDiRbKq7k?autoplay=1&autohide=1,Հարցազրույց Արմեն Ղազարյանի հետ,21:15,"13 Հոկ, 2021",5-ZDiRbKq7k,10909,107,0,N/A
823,https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/188340,https://www.youtube.com/embed/9c1e_XAgZVM?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"11 Հոկ, 2021",9c1e_XAgZVM,43735,819,0,N/A
824,https://www.1tv.am/hy/video/Հարցազրույց-Վարվառա-Հովհաննիսյանի-հետ/188225,https://www.youtube.com/embed/712mLvZRLsw?autoplay=1&autohide=1,Հարցազրույց Վարվառա Հովհաննիսյանի հետ,21:35,"09 Հոկ, 2021",712mLvZRLsw,1907,9,0,N/A
825,https://www.1tv.am/hy/video/Հարցազրույց-Հովիկ-Սաֆոյանի-հետ/188160,https://www.youtube.com/embed/cZxsUtmJh4Y?autoplay=1&autohide=1,Հարցազրույց Հովիկ Սաֆոյանի հետ,20:30,"08 Հոկ, 2021",cZxsUtmJh4Y,27022,447,0,N/A
826,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Խաչատրյանի-հետ/188120,https://www.youtube.com/embed/n8d9iUmz_Zc?autoplay=1&autohide=1,Հարցազրույց Արմեն Խաչատրյանի հետ,21:30,"07 Հոկ, 2021",n8d9iUmz_Zc,17909,252,0,N/A
